0.0, 5000.0, 34.864898832, 0.0, 500.0, 50.0, 123.264401182
0.0, 5000.0, 18.853644373, 0.0, 500.0, 50.0, 159.534468997
0.0, 5000.0, 116.886840062, 0.0, 500.0, 50.0, 157.60341367
0.0, 5000.0, 12.771440908, 0.0, 500.0, 50.0, 1.468401764
0.0, 5000.0, 16.762735802, 0.0, 500.0, 50.0, 148.746479051
0.0, 5000.0, 40.87300851, 0.0, 500.0, 50.0, 2.446688307
0.0, 5000.0, 36.952658405, 0.0, 500.0, 50.0, 2.056570074
24.0, 5000.0, 26.510090114, 0.0, 500.0, 50.0, 99.133339472
0.0, 5000.0, 13.355233385, 0.0, 500.0, 50.0, 2.561933314
0.0, 5000.0, 74.795936548, 0.0, 500.0, 50.0, 167.836076173
0.0, 5000.0, 25.879976949, 0.0, 500.0, 50.0, 1.747948059
0.0, 5000.0, 12.738356996, 0.0, 500.0, 50.0, 1.684167962
0.0, 5000.0, 27.558147038, 0.0, 500.0, 50.0, 2.36784406
0.0, 5000.0, 382.869563934, 0.0, 500.0, 50.0, 368.247060381
0.0, 5000.0, 10.858464708, 0.0, 500.0, 50.0, 0.921766244
0.0, 5000.0, 54.543461087, 0.0, 500.0, 50.0, 564.137481297
0.0, 5000.0, 45.617846527, 0.0, 500.0, 50.0, 81.377174331
5000.0, 5000.0, 557.486676631, 500.0, 500.0, 50.0, 7273.109810249
0.0, 5000.0, 4.902187118, 0.0, 500.0, 50.0, 0.47650466
0.0, 5000.0, 7.610503481, 0.0, 500.0, 50.0, 1.028909963
0.0, 5000.0, 40.732183582, 0.0, 500.0, 50.0, 29.207045981
5000.0, 5000.0, 509.382939479, 500.0, 500.0, 50.0, 6651.79066569
0.0, 5000.0, 37.644274684, 0.0, 500.0, 50.0, 2.840741708
0.0, 5000.0, 11.722727948, 0.0, 500.0, 50.0, 0.287050134
0.0, 5000.0, 4.816622441, 0.0, 500.0, 50.0, 0.17064629
0.0, 5000.0, 21.724212056, 0.0, 500.0, 50.0, 1.899976179
0.0, 5000.0, 23.272815451, 0.0, 500.0, 50.0, 0.804813487
0.0, 5000.0, 3.39606069, 0.0, 500.0, 50.0, 0.368122368
0.0, 5000.0, 25.007134324, 0.0, 500.0, 50.0, 26.367235669
0.0, 5000.0, 79.414250713, 0.0, 500.0, 50.0, 62.316126473
0.0, 5000.0, 12.360098269, 0.0, 500.0, 50.0, 1.124608378
0.0, 5000.0, 20.457241984, 0.0, 500.0, 50.0, 2.297790113
1.0, 5000.0, 32.146448758, 0.0, 500.0, 50.0, 2.103672379
0.0, 5000.0, 9.007226562, 0.0, 500.0, 50.0, 0.52062925
15.0, 5000.0, 119.077612872, 0.0, 500.0, 50.0, 49.067275025
25.0, 5000.0, 59.847777062, 0.0, 500.0, 50.0, 1.438761219
5000.0, 5000.0, 417.146381394, 0.0, 500.0, 50.0, 172.628383039
0.0, 5000.0, 36.143008718, 0.0, 500.0, 50.0, 1.976674494
0.0, 5000.0, 20.282328149, 0.0, 500.0, 50.0, 1.696316453
0.0, 5000.0, 15.054882528, 0.0, 500.0, 50.0, 1.525425388
0.0, 5000.0, 13.89326378, 0.0, 500.0, 50.0, 156.622096147
0.0, 5000.0, 16.177724606, 0.0, 500.0, 50.0, 0.686271242
19.0, 5000.0, 167.039710934, 0.0, 500.0, 50.0, 794.57844348
0.0, 5000.0, 11.890764873, 0.0, 500.0, 50.0, 0.327513909
0.0, 5000.0, 49.339451252, 0.0, 500.0, 50.0, 3.941551182
0.0, 5000.0, 11.674338586, 0.0, 500.0, 50.0, 0.46274183
0.0, 5000.0, 8.349173824, 0.0, 500.0, 50.0, 0.506063186
0.0, 5000.0, 25.433514456, 0.0, 500.0, 50.0, 0.875595085
0.0, 5000.0, 61.913830177, 0.0, 500.0, 50.0, 22.64687085
26.0, 5000.0, 14.457194043, 0.0, 500.0, 50.0, 63.934391263
0.0, 5000.0, 11.257828376, 0.0, 500.0, 50.0, 35.828793541
0.0, 5000.0, 8.439242445, 0.0, 500.0, 50.0, 4.448595984
0.0, 5000.0, 12.566647604, 0.0, 500.0, 50.0, 1.079228202
0.0, 5000.0, 15.501491791, 0.0, 500.0, 50.0, 20.013726114
0.0, 5000.0, 9.644144989, 0.0, 500.0, 50.0, 0.710336437
0.0, 5000.0, 22.959346579, 0.0, 500.0, 50.0, 111.221514646
0.0, 5000.0, 117.0454717, 0.0, 500.0, 50.0, 328.489458298
0.0, 5000.0, 27.597449286, 0.0, 500.0, 50.0, 1.240496372
5000.0, 5000.0, 944.731362488, 500.0, 500.0, 50.0, 12426.166132521
0.0, 5000.0, 37.895828769, 0.0, 500.0, 50.0, 221.357360255
0.0, 5000.0, 32.411165173, 0.0, 500.0, 50.0, 20.08139932
0.0, 5000.0, 18.739349519, 0.0, 500.0, 50.0, 1.237332796
0.0, 5000.0, 11.299569676, 0.0, 500.0, 50.0, 1.680003032
34.0, 5000.0, 48.871366127, 0.0, 500.0, 50.0, 231.844214022
0.0, 5000.0, 11.824533021, 0.0, 500.0, 50.0, 0.324867677
0.0, 5000.0, 5.141563475, 0.0, 500.0, 50.0, 4.168675573
0.0, 5000.0, 3.294169987, 0.0, 500.0, 50.0, 0.269682892
0.0, 5000.0, 32.346925501, 0.0, 500.0, 50.0, 39.145350039
5000.0, 5000.0, 280.308754133, 500.0, 500.0, 50.0, 3658.150752367
0.0, 5000.0, 21.69965201, 0.0, 500.0, 50.0, 1.688183506
5000.0, 5000.0, 358.349209985, 500.0, 500.0, 50.0, 4512.377877438
0.0, 5000.0, 7.728438406, 0.0, 500.0, 50.0, 0.80226639
0.0, 5000.0, 9.325910907, 0.0, 500.0, 50.0, 0.181637121
0.0, 5000.0, 20.717897317, 0.0, 500.0, 50.0, 0.211362491
0.0, 5000.0, 9.734908725, 0.0, 500.0, 50.0, 28.440681309
5000.0, 5000.0, 719.426662524, 500.0, 500.0, 50.0, 9820.293426622
0.0, 5000.0, 5.864618185, 0.0, 500.0, 50.0, 0.43616067
0.0, 5000.0, 12.017467538, 0.0, 500.0, 50.0, 18.818732901
0.0, 5000.0, 11.667706733, 0.0, 500.0, 50.0, 6.103571178
0.0, 5000.0, 7.267934101, 0.0, 500.0, 50.0, 1.700037991
0.0, 5000.0, 20.517598098, 0.0, 500.0, 50.0, 1.510419947
0.0, 5000.0, 17.268320115, 0.0, 500.0, 50.0, 1.07010761
0.0, 5000.0, 76.846172115, 0.0, 500.0, 50.0, 40.675143577
0.0, 5000.0, 64.88561212, 0.0, 500.0, 50.0, 2.776807801
0.0, 5000.0, 307.845205142, 0.0, 500.0, 50.0, 11.560538879
0.0, 5000.0, 32.975139903, 0.0, 500.0, 50.0, 31.964204724
0.0, 5000.0, 126.413780543, 0.0, 500.0, 50.0, 3.654799088
5000.0, 5000.0, 402.796084724, 500.0, 500.0, 50.0, 5275.514071873
0.0, 5000.0, 23.956249037, 0.0, 500.0, 50.0, 1.320126
0.0, 5000.0, 23.920686617, 0.0, 500.0, 50.0, 0.943335218
0.0, 5000.0, 18.634159707, 0.0, 500.0, 50.0, 1.839285198
0.0, 5000.0, 11.234551106, 0.0, 500.0, 50.0, 0.353537189
5000.0, 5000.0, 1115.47045605, 500.0, 500.0, 50.0, 16456.463869144
0.0, 5000.0, 38.22397651, 0.0, 500.0, 50.0, 2.387285519
0.0, 5000.0, 24.983515801, 0.0, 500.0, 50.0, 3.578832484
0.0, 5000.0, 19.463737553, 0.0, 500.0, 50.0, 1.986242893
0.0, 5000.0, 62.391033216, 0.0, 500.0, 50.0, 37.139292414
26.0, 5000.0, 177.353534028, 0.0, 500.0, 50.0, 896.368724822
0.0, 5000.0, 9.621836541, 0.0, 500.0, 50.0, 26.4102824
0.0, 5000.0, 46.771680168, 0.0, 500.0, 50.0, 5.07417847
